source_url,pdf_url,saved_filename,filesize_bytes,sha256,http_status,title_text,timestamp
https://www.commbank.com.au/personal/credit-cards.html#carditem_copy_84855211712896599819af22258c-119b-4871-ab7f-237c60e3c95e,https://www.commbank.com.au/content/dam/commbank/personal/apply-online/download-printed-forms/CommBankAwards-Ts&Cs.pdf,ad1bd823_CommBankAwards-Ts&Cs.pdf,1624612,ad1bd823d52230073b6609898a58a9ce54d7c65cfec311b60258715a2ffd61bd,200,,1755864126
https://www.commbank.com.au/personal/home-loans.html#skipmaincontent,https://www.commbank.com.au/content/dam/commbank/personal/apply-online/download-printed-forms/FSRA0074_BR173_PrintVersion_1811.pdf,6bfa625b_FSRA0074_BR173_PrintVersion_1811.pdf,108740,6bfa625b1cb6043433e00751aeff699c32aae51cc47cfeb017a5ad8ea9a178a1,200,,1755864127
https://www.commbank.com.au/personal/home-loans.html#skipsearch,https://www.commbank.com.au/content/dam/commbank/personal/apply-online/download-printed-forms/003-750.pdf,9d23e8f3_003-750.pdf,737281,9d23e8f3cdafdf3bd91a816ad8f98d09abf0d890ae6521b8cf1cd068802cdf6e,200,,1755864128
https://www.commbank.com.au/business.html?ei=mv_business#skipsearch,https://www.commbank.com.au/personal/apply-online/download-printed-forms/ElectronicBanking_ADB2426.pdf,cd35c198_ElectronicBanking_ADB2426.pdf,640665,cd35c1985973e659b8cdf831c6b41b39b595058f59f244c4d65183c9f03cf486,200,,1755864130
https://www.commbank.com.au/business.html?ei=mv_business#skipsearch,https://www.commbank.com.au/content/dam/commbank/business/pds/ADB2684.pdf,786a6201_ADB2684.pdf,73067,786a6201ecc174ae3d0a337235549057091bfe7480dfac82280e1c84ae301579,200,,1755864131
https://www.commbank.com.au/business/business-credit-cards.html?ei=businesscard,https://www.commbank.com.au/content/dam/commbank-assets/business/docs/certificate-of-unauthorised-transactions-insurance-for-business-and-corporate.pdf,d9c2c5bd_certificate-of-unauthorised-transactions-insurance-for-business-and-corporate.pdf,633950,d9c2c5bd80b4a8e0d7f58738e0c0633877700b4ed2ff7d4326cdc9ce552cd40b,200,,1755864133
https://www.commbank.com.au/personal/insurance.html#carditem_20212841471156930185492801d3c08a-91a7-4f1a-b5fa-54d7b10ed081,https://www.commbank.com.au/content/dam/commbank-assets/insurance/docs/income-protection-pds.pdf,eb4f0dd1_income-protection-pds.pdf,808550,eb4f0dd18a6f92607307a7804ea65d60b8e34182d07272b2b6982761f3fe3c98,200,,1755864134
https://www.commbank.com.au/business/business-credit-cards/business-low-rate-credit-card.html?ei=bhp_sixpack_low-rate-cc,https://www.commbank.com.au/content/dam/commbank-assets/business/docs/certificate-of-unauthorised-transactions-insurance-for-business-and-corporate.pdf,d9c2c5bd_certificate-of-unauthorised-transactions-insurance-for-business-and-corporate.pdf,633950,d9c2c5bd80b4a8e0d7f58738e0c0633877700b4ed2ff7d4326cdc9ce552cd40b,200,,1755864136
https://www.commbank.com.au/personal/credit-cards.html#all-cards,https://www.commbank.com.au/content/dam/commbank-assets/important-docs/credit-card-insurances-info-booklet.pdf,6f9a53bf_credit-card-insurances-info-booklet.pdf,3912203,6f9a53bf1a3cb1c0157f090964c029bfdbf7f840d5bc9735b8aefb22da20c8a2,200,,1755864139
https://www.commbank.com.au/business/bank-accounts.html?ei=stage_BusAcc,https://www.commbank.com.au/content/dam/commbank-assets/insurance/docs/hip-fsg.pdf,a5882ea0_hip-fsg.pdf,56019,a5882ea028b8f8ac6978d94d947946f224852627955de29af7441c5e45501ff9,200,,1755864143
