url,filename
https://www.commbank.com.au/credit-cards/smart-awards.html?ei=awards_sa_tellmemore,21e388e879b79467.txt
https://www.commbank.com.au/personal/credit-cards.html#carditem_95317964_co1169526181399511bf06de-ec4e-4ba9-b6d4-e2f513bdc1f7,1e85dd4427567718.txt
https://www.commbank.com.au/digital-banking/shopping.html,fbd82ae70088fce7.txt
https://www.commbank.com.au/credit-cards/ultimate.html?ei=awards_ult_tellmemore,19b47658a1c2d51b.txt
https://www.commbank.com.au/credit-cards/ultimate.html,367f30a50d8a26e5.txt
https://www.commbank.com.au/credit-cards/smart-awards.html,96dd3d3fd3f8ff2e.txt
https://www.commbank.com.au/personal/credit-cards.html#carditem_166760757_c1169526182126555eb83d9-f966-4381-85d2-49015b02f13c,e805714c69edf303.txt
https://www.commbank.com.au/articles/credit-cards/how-do-credit-cards-work.html,bdf736f14081c6ac.txt
https://www.commbank.com.au/support.credit-cards.what-is-credit-card-interest.html,c3622f1fac81804d.txt
https://www.commbank.com.au/personal.html,332477c367217259.txt
https://www.commbank.com.au/personal/accounts.html,8dacb0cf5990f35d.txt
https://www.commbank.com.au/articles/credit-cards/how-does-credit-card-interest-work.html,e1a0de970cc3b5d7.txt
https://www.commbank.com.au/credit-cards/what-you-need-to-apply.html,0307804176d064ba.txt
https://www.commbank.com.au/personal/credit-cards.html,6b437a4226c13fab.txt
https://www.commbank.com.au/articles/credit-cards/how-to-choose-your-first-credit-card.html,e69cbb42c6c46560.txt
https://www.commbank.com.au/personal/insurance.html,4a73b27d60a39f1c.txt
https://www.commbank.com.au/credit-cards/credit-cards-in-australia.html,3230ddf8e48d472b.txt
https://www.commbank.com.au/personal/home-loans.html,60f2a3f522047076.txt
https://www.commbank.com.au/support.cards.activate-card.html?ei=support_activate-card,b9ef55875bad40f6.txt
https://www.commbank.com.au/support.credit-cards.add-additional-cardholder.html?ei=start_addcard,e9b7b3e484f1f222.txt
https://www.commbank.com.au/personal/investing.html,8ca9bce59b8b6c2c.txt
https://www.commbank.com.au/credit-cards/manage/credit-card-statements.html?ei=support_statements,16fc8490669011f6.txt
https://www.commbank.com.au/business.html,fffb00dc61644f40.txt
https://www.commbank.com.au/credit-cards/manage/surepay-instalment-plans.html?ei=surepay,1a5bcc8c580b7c23.txt
https://www.commbank.com.au/business/accounts.html,bc4811aa7923df9a.txt
https://www.commbank.com.au/support.credit-cards.set-a-spending-cap-or-decrease-limit.html,1f8832d6b85720dd.txt
https://www.commbank.com.au/digital-banking/lock-block-limit-your-credit-card.html?ei=support_lbl,7bad0c979e61843d.txt
https://www.commbank.com.au/business/merchant-services.html,5479f55831cc1de8.txt
https://www.commbank.com.au/business/loans-and-finance.html,3e5f0b26ea0f9897.txt
https://www.commbank.com.au/support.credit-cards.change-credit-limit.html?ei=support_creditlimit,c87ba3cea8a443cd.txt
https://www.commbank.com.au/support/lost-stolen-or-damaged-card-support-page.html?ei=support_lost,2b4336d8a70f761a.txt
https://www.commbank.com.au/credit-cards/manage.html?ei=support_manage,290a7e79b6c67e8f.txt
https://www.commbank.com.au/personal.html#skipmaincontent,b49df9aa3959bde2.txt
https://www.commbank.com.au/support.credit-cards.set-up-autopay.html?ei=support_autopay,69fd59c9d270c7e6.txt
https://www.commbank.com.au/personal.html#skiplogon,ceeb1436e4a1213c.txt
https://www.commbank.com.au/articles/credit-cards/make-the-most-of-your-credit-card-interest-free-period.html?ei=support_interestfree,88f3e8e1800f0f71.txt
https://www.commbank.com.au/personal.html#skipsearch,df6511fb448488ba.txt
https://www.commbank.com.au/articles/credit-cards/what-makes-up-your-credit-card-balance.html?ei=support_creditcardbalance,cab4ca7f3397012d.txt
https://www.commbank.com.au/?ei=mv_cbalogo,b0491c2014472998.txt
https://www.commbank.com.au/business/business-credit-cards.html?ei=businesscard,663fd05fa6ce3ad5.txt
https://www.commbank.com.au/banking.html?ei=mv_banking,8202f153668eeb17.txt
https://www.commbank.com.au/support.html?ei=help_faqs,fc1b73e2b38ae200.txt
https://www.commbank.com.au/home-loans.html?ei=mv_home-loans,8e29e05e839b3a10.txt
https://www.commbank.com.au/support/contact-us.html?ei=help_contact,6b5f73028458317b.txt
https://www.commbank.com.au/insurance.html?ei=mv_insurance,d90fd280407d6528.txt
